encoder,d,d_pub,d_priv,scheme,n,overlap,shared_n,a_only,b_only,seed,condition,candidate_scope,linkage_method,n_a,n_b,top1_precision,top1_recall,top5_recall,top10_recall,mrr,auc,forced_false_matches,mnn_accepted,mnn_precision,mnn_recall,mnn_false_matches,mnn_unmatched_a,note
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.499,0.998,0.9988,0.999,0.9983822763975155,0.999619276,5010,5809,0.8579789981063867,0.9968,825,4191,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0035,0.007,0.0338,0.0646,0.036995218723384765,0.51315108,9965,4747,0.0033705498209395408,0.0032,4731,5253,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,fp16,same public cell,cell_label_chance_control,10000,10000,0.0032043209480581225,0.006408641896116245,0.03204320948058123,0.06408641896116246,,0.5,9967.956790519418,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,fp16,same public cell,public_prefix_nn,10000,10000,0.4999,0.9998,1.0,1.0,1.0,1.0,5001,5801,0.8617479744871573,0.9998,802,4199,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,fp16,same public cell,residual_norm_nn,10000,10000,0.4811,0.9622,1.0,1.0,0.9809666666666668,0.999855768,5189,6333,0.738986262434865,0.936,1653,3667,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.1357,0.2714,0.53,0.641,0.3961173648787357,0.8819031240000001,8643,4169,0.23746701846965698,0.198,3179,5831,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.1154,0.2308,0.4638,0.5884,0.34715899429681624,0.870051644,8846,3897,0.20477290223248654,0.1596,3099,6103,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.1553,0.3106,0.5686,0.6892,0.43542895867819553,0.900643168,8447,3991,0.2786269105487347,0.2224,2879,6009,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.499,0.998,0.9988,0.999,0.9983822763975155,0.999619248,5010,5809,0.8579789981063867,0.9968,825,4191,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,int8,same public cell,cell_label_chance_control,10000,10000,0.0032043209480581225,0.006408641896116245,0.03204320948058123,0.06408641896116246,,0.5,9967.956790519418,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,int8,same public cell,public_prefix_nn,10000,10000,0.4999,0.9998,1.0,1.0,1.0,1.0,5001,5797,0.8623425909953424,0.9998,798,4203,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,int8,same public cell,residual_norm_nn,10000,10000,0.2228,0.4456,0.9436,0.998,0.6487448407148407,0.993111508,7772,5495,0.27934485896269334,0.307,3960,4505,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.1355,0.271,0.5296,0.6404,0.3955423839468126,0.8817408160000001,8645,4162,0.23378183565593463,0.1946,3189,5838,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.1129,0.2258,0.462,0.5882,0.3449553254905911,0.8698169720000001,8871,3918,0.19933639612046963,0.1562,3137,6082,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.1545,0.309,0.5708,0.6892,0.433584366315023,0.900415348,8455,4007,0.27676566009483405,0.2218,2898,5993,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.499,0.998,0.9988,0.999,0.9984160756917172,0.9996192400000001,5010,5808,0.8581267217630854,0.9968,824,4192,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,cell_label_chance_control,10000,10000,0.0032043209480581225,0.006408641896116245,0.03204320948058123,0.06408641896116246,,0.5,9967.956790519418,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,public_prefix_nn,10000,10000,0.5,1.0,1.0,1.0,1.0,1.0,5000,5801,0.8619203585588692,1.0,801,4199,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,residual_norm_nn,10000,10000,0.4999,0.9998,1.0,1.0,1.0,1.0,5001,6441,0.776121720229778,0.9998,1442,3559,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.0076,0.0152,0.0696,0.1196,0.05869653016315938,0.5907108160000001,9924,3675,0.010884353741496598,0.008,3635,6325,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.0104,0.0208,0.073,0.1286,0.06524876265073537,0.616285744,9896,3592,0.014198218262806235,0.0102,3541,6408,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.0106,0.0212,0.0768,0.1396,0.06826274643715625,0.622197752,9894,3562,0.014598540145985401,0.0104,3510,6438,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.4821,0.9642,0.9834,0.9894,0.9730140853357206,0.991562252,5179,5604,0.851891506067095,0.9548,830,4396,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0047,0.0094,0.0352,0.0664,0.03846601180534297,0.502456896,9953,4995,0.004404404404404405,0.0044,4973,5005,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,fp16,same public cell,cell_label_chance_control,10000,10000,0.0032043209480581225,0.006408641896116245,0.03204320948058123,0.06408641896116246,,0.5,9967.956790519418,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,fp16,same public cell,public_prefix_nn,10000,10000,0.4999,0.9998,1.0,1.0,1.0,1.0,5001,5801,0.8617479744871573,0.9998,802,4199,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,fp16,same public cell,residual_norm_nn,10000,10000,0.4824,0.9648,1.0,1.0,0.9821833333333334,0.999749664,5176,6331,0.7390617595956405,0.9358,1652,3669,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.0075,0.015,0.0698,0.1192,0.05862920232128486,0.590706384,9925,3681,0.010866612333604999,0.008,3641,6319,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.0104,0.0208,0.073,0.1284,0.06522414679950186,0.61628234,9896,3595,0.013908205841446454,0.01,3545,6405,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.0108,0.0216,0.077,0.139,0.06840444454937092,0.622196904,9892,3558,0.014896008993816752,0.0106,3505,6442,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.4821,0.9642,0.9834,0.9894,0.973019213136841,0.991562564,5179,5604,0.851891506067095,0.9548,830,4396,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,int8,same public cell,cell_label_chance_control,10000,10000,0.0032043209480581225,0.006408641896116245,0.03204320948058123,0.06408641896116246,,0.5,9967.956790519418,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,int8,same public cell,public_prefix_nn,10000,10000,0.4999,0.9998,1.0,1.0,1.0,1.0,5001,5797,0.8623425909953424,0.9998,798,4203,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,int8,same public cell,residual_norm_nn,10000,10000,0.215,0.43,0.9284,0.997,0.6329425008325008,0.992220804,7850,5506,0.2744278968398111,0.3022,3995,4494,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.0072,0.0144,0.0666,0.1214,0.058369498644677484,0.5907799,9928,3674,0.009526401741970605,0.007,3639,6326,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.0101,0.0202,0.0722,0.1266,0.06536658234376626,0.6162781399999999,9899,3597,0.012788434806783431,0.0092,3551,6403,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.0106,0.0212,0.0772,0.1388,0.06844213407613599,0.62227252,9894,3597,0.014734500973033082,0.0106,3544,6403,
e5-small,384,96,288,microkey_perdoc,10000,0.5,5000,5000,5000,47,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.4813,0.9626,0.9838,0.9898,0.9722983060946779,0.99151502,5187,5604,0.8511777301927195,0.954,834,4396,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,cell_label_chance_control,10000,10000,0.004776171906432112,0.006368229208576148,0.03184114604288075,0.0636822920857615,,0.5,9952.238280935679,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,public_prefix_nn,10000,10000,0.75,1.0,1.0,1.0,1.0,1.0,2500,7697,0.9742756918279849,0.9998666666666667,198,2303,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,residual_norm_nn,10000,10000,0.7499,0.9998666666666667,1.0,1.0,1.0,1.0,2501,7863,0.9533257026580185,0.9994666666666666,367,2137,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.4472,0.5962666666666666,0.8081333333333334,0.8765333333333334,0.6918484306630499,0.9526852426666667,5528,5523,0.7126561651276481,0.5248,1587,4477,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.3773,0.5030666666666667,0.7349333333333333,0.8234666666666667,0.6098447620303405,0.9408134133333333,6227,5007,0.6293189534651488,0.42013333333333336,1856,4993,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.4812,0.6416,0.8410666666666666,0.8993333333333333,0.730693477841375,0.9609096657777778,5188,5598,0.7593783494105038,0.5668,1347,4402,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.7497,0.9996,0.9998666666666667,0.9998666666666667,0.9997340952380952,0.9998335111111111,2503,7713,0.9714767276027486,0.9990666666666667,220,2287,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0055,0.007333333333333333,0.03373333333333333,0.06386666666666667,0.03682944126565981,0.5016285564444445,9945,4723,0.0059284353165360995,0.0037333333333333333,4695,5277,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,fp16,same public cell,cell_label_chance_control,10000,10000,0.004776171906432112,0.006368229208576148,0.03184114604288075,0.0636822920857615,,0.5,9952.238280935679,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,fp16,same public cell,public_prefix_nn,10000,10000,0.7499,0.9998666666666667,1.0,1.0,1.0,1.0,2501,7696,0.9741424116424117,0.9996,199,2304,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,fp16,same public cell,residual_norm_nn,10000,10000,0.7229,0.9638666666666666,1.0,1.0,0.9817555555555556,0.9998100604444444,2771,7662,0.9193422083007048,0.9392,618,2338,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.4472,0.5962666666666666,0.8081333333333334,0.8765333333333334,0.6919042066419804,0.9526829155555556,5528,5522,0.7126041289387903,0.5246666666666666,1587,4478,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.3771,0.5028,0.7346666666666667,0.8233333333333334,0.6097304537933531,0.9408117351111112,6229,5008,0.6295926517571885,0.4204,1855,4992,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.4813,0.6417333333333334,0.8408,0.8992,0.7307787447686196,0.9609062222222222,5187,5600,0.7594642857142857,0.5670666666666667,1347,4400,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.7497,0.9996,0.9998666666666667,0.9998666666666667,0.9997340952380952,0.9998335164444444,2503,7713,0.9716063788409179,0.9992,219,2287,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,int8,same public cell,cell_label_chance_control,10000,10000,0.004776171906432112,0.006368229208576148,0.03184114604288075,0.0636822920857615,,0.5,9952.238280935679,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,int8,same public cell,public_prefix_nn,10000,10000,0.7499,0.9998666666666667,1.0,1.0,1.0,1.0,2501,7693,0.9745222929936306,0.9996,196,2307,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,int8,same public cell,residual_norm_nn,10000,10000,0.3414,0.4552,0.9484,0.9984,0.6554354045954045,0.9932765537777778,6586,5961,0.40999832242912265,0.3258666666666667,3517,4039,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.4463,0.5950666666666666,0.8070666666666667,0.8777333333333334,0.6917596270971152,0.9525482453333334,5537,5497,0.713116245224668,0.5226666666666666,1577,4503,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.3774,0.5032,0.7338666666666667,0.8230666666666666,0.6095912766686068,0.9406768817777779,6226,4996,0.6325060048038431,0.42133333333333334,1836,5004,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.4802,0.6402666666666667,0.8412,0.8989333333333334,0.7301935236268219,0.960818288,5198,5589,0.7579173376274826,0.5648,1353,4411,
e5-small,384,96,288,cell_C64,10000,0.75,7500,2500,2500,47,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.7497,0.9996,0.9998666666666667,0.9998666666666667,0.9997340996168583,0.9998338435555556,2503,7715,0.9712248865845755,0.9990666666666667,222,2285,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,cell_label_chance_control,10000,10000,0.004776171906432112,0.006368229208576148,0.03184114604288075,0.0636822920857615,,0.5,9952.238280935679,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,public_prefix_nn,10000,10000,0.75,1.0,1.0,1.0,1.0,1.0,2500,7697,0.9744056125763284,1.0,197,2303,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,residual_norm_nn,10000,10000,0.7499,0.9998666666666667,1.0,1.0,0.9999333333333333,1.0,2501,7863,0.9537072364237569,0.9998666666666667,364,2137,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.0108,0.0144,0.0688,0.1208,0.058356184242203055,0.5876557493333333,9892,3694,0.011911207363291824,0.005866666666666667,3650,6306,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.014,0.018666666666666668,0.07053333333333334,0.12746666666666667,0.06370737499407773,0.6136363288888889,9860,3630,0.016253443526170797,0.007866666666666666,3571,6370,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.015,0.02,0.0792,0.13626666666666667,0.06685463533105294,0.6161815377777778,9850,3559,0.01798257937622928,0.008533333333333334,3495,6441,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.7265,0.9686666666666667,0.9861333333333333,0.9894666666666667,0.9766145285513875,0.9920925315555555,2735,7409,0.9689566743150223,0.9572,230,2591,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0062,0.008266666666666667,0.03493333333333333,0.06773333333333334,0.03779205542921293,0.49883253511111114,9938,5003,0.007395562662402559,0.004933333333333333,4966,4997,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,fp16,same public cell,cell_label_chance_control,10000,10000,0.004776171906432112,0.006368229208576148,0.03184114604288075,0.0636822920857615,,0.5,9952.238280935679,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,fp16,same public cell,public_prefix_nn,10000,10000,0.7499,0.9998666666666667,1.0,1.0,1.0,1.0,2501,7696,0.9742723492723493,0.9997333333333334,198,2304,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,fp16,same public cell,residual_norm_nn,10000,10000,0.7239,0.9652,1.0,1.0,0.9824,0.9997840782222223,2761,7669,0.9198070152562263,0.9405333333333333,615,2331,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.0107,0.014266666666666667,0.0688,0.12066666666666667,0.058298165178878696,0.5876569262222223,9893,3696,0.011904761904761904,0.005866666666666667,3652,6304,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.014,0.018666666666666668,0.07053333333333334,0.12733333333333333,0.06369859263883643,0.6136329137777778,9860,3636,0.016226622662266228,0.007866666666666666,3577,6364,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.015,0.02,0.0792,0.1364,0.06683247652745919,0.6161808,9850,3557,0.017992690469496767,0.008533333333333334,3493,6443,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.7265,0.9686666666666667,0.9861333333333333,0.9894666666666667,0.9766128054596644,0.9920921653333334,2735,7411,0.9689650519498043,0.9574666666666667,230,2589,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,int8,same public cell,cell_label_chance_control,10000,10000,0.004776171906432112,0.006368229208576148,0.03184114604288075,0.0636822920857615,,0.5,9952.238280935679,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,int8,same public cell,public_prefix_nn,10000,10000,0.7499,0.9998666666666667,1.0,1.0,1.0,1.0,2501,7693,0.9746522812946835,0.9997333333333334,195,2307,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,int8,same public cell,residual_norm_nn,10000,10000,0.3406,0.45413333333333333,0.948,0.9969333333333333,0.6546630347430347,0.9927919386666666,6594,5926,0.4102261221734728,0.32413333333333333,3495,4074,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.0107,0.014266666666666667,0.06786666666666667,0.12293333333333334,0.05815533666151197,0.5876999146666667,9893,3682,0.011406844106463879,0.0056,3640,6318,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.014,0.018666666666666668,0.07133333333333333,0.12546666666666667,0.06369346301518582,0.6134691608888889,9860,3613,0.016053141433711598,0.007733333333333333,3555,6387,
e5-small,384,96,288,microkey_perdoc,10000,0.75,7500,2500,2500,47,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.015,0.02,0.07986666666666667,0.1364,0.066826457330414,0.616110352,9850,3599,0.01667129758266185,0.008,3539,6401,
