cells,seed,m,cell,n_targets,n_anchors,rank,ridge_selected_relative_alpha,ridge_selected_absolute_alpha,ridge_cv_losses_json
256,11,8192,203,1,42,42,1e-06,1.1932573031814178e-07,"{""0.0"": 0.0003202760557854169, ""1e-08"": 0.0003202760554596603, ""1e-06"": 0.0003202760540293553, ""0.0001"": 0.00032027605738118675, ""0.01"": 0.0003202881293686762, ""1.0"": 0.0003413605767767303, ""100.0"": 0.00041304680257917107}"
256,11,8192,204,1,11,11,0.0001,1.1351223051441202e-05,"{""0.0"": 0.0003718969541563796, ""1e-08"": 0.000371896953027246, ""1e-06"": 0.0003718969517769516, ""0.0001"": 0.0003718969516337988, ""0.01"": 0.0003718983826974179, ""1.0"": 0.0003756914820517577, ""100.0"": 0.00039033379184880574}"
256,11,8192,205,1,20,20,0.0,0.0,"{""0.0"": 0.0002438843390061602, ""1e-08"": 0.00024388433985041749, ""1e-06"": 0.00024388434127299585, ""0.0001"": 0.00024388434190707967, ""0.01"": 0.00024388984681936927, ""1.0"": 0.0002550626668339033, ""100.0"": 0.00030040976228648287}"
256,11,8192,206,2,47,47,1e-06,1.1661761324202917e-07,"{""0.0"": 0.00033704576811611326, ""1e-08"": 0.00033704576958086324, ""1e-06"": 0.0003370457649815135, ""0.0001"": 0.00033704576537127185, ""0.01"": 0.000337058594801574, ""1.0"": 0.0003581238538071239, ""100.0"": 0.0004148488193244172}"
256,11,8192,207,1,23,23,1e-06,1.0635270895889814e-07,"{""0.0"": 0.00030570244386238856, ""1e-08"": 0.00030570244473714217, ""1e-06"": 0.00030570244213052065, ""0.0001"": 0.00030570244248920075, ""0.01"": 0.00030570664915705286, ""1.0"": 0.00031463096573902384, ""100.0"": 0.0003441459664296949}"
256,11,8192,208,4,61,61,1e-06,1.1012806565993276e-07,"{""0.0"": 0.0002772217546159975, ""1e-08"": 0.00027722175349127303, ""1e-06"": 0.00027722175266712396, ""0.0001"": 0.0002772217822553591, ""0.01"": 0.00027738168410145164, ""1.0"": 0.00030409763327057744, ""100.0"": 0.0003685098561645735}"
256,11,8192,209,1,36,36,0.0,0.0,"{""0.0"": 0.00031556837494088597, ""1e-08"": 0.0003155683750614782, ""1e-06"": 0.00031556837951049634, ""0.0001"": 0.00031556837924727704, ""0.01"": 0.00031557795459826745, ""1.0"": 0.000331596424390122, ""100.0"": 0.00037717446290236583}"
256,11,8192,210,4,48,48,1e-06,1.0616376872514066e-07,"{""0.0"": 0.0002853112651497914, ""1e-08"": 0.000285311265332492, ""1e-06"": 0.00028531126389984637, ""0.0001"": 0.0002853112653679285, ""0.01"": 0.0002853204215329603, ""1.0"": 0.00030078503281789725, ""100.0"": 0.0003401064034173313}"
256,11,8192,211,2,34,34,1e-08,1.107716214836201e-09,"{""0.0"": 0.00034242463898912184, ""1e-08"": 0.00034242463860009964, ""1e-06"": 0.00034242464207963905, ""0.0001"": 0.00034242463925032734, ""0.01"": 0.00034243233247638566, ""1.0"": 0.0003569785072522575, ""100.0"": 0.0003990027633161874}"
256,11,8192,213,1,25,25,0.0,0.0,"{""0.0"": 0.00032008554441780647, ""1e-08"": 0.00032008554482645284, ""1e-06"": 0.0003200855453404115, ""0.0001"": 0.00032008554826707536, ""0.01"": 0.0003200906232296804, ""1.0"": 0.00033058678091252866, ""100.0"": 0.0003632969890846367}"
256,11,8192,214,2,26,26,1e-06,1.0814516171283378e-07,"{""0.0"": 0.00029997413595147555, ""1e-08"": 0.00029997413601827417, ""1e-06"": 0.0002999741328403156, ""0.0001"": 0.00029997413330284104, ""0.01"": 0.0002999798313596051, ""1.0"": 0.00031108106137399085, ""100.0"": 0.00034217256611542663}"
256,11,8192,215,2,67,67,0.0,0.0,"{""0.0"": 0.00024251418630502996, ""1e-08"": 0.00024251418738965885, ""1e-06"": 0.00024251418815058904, ""0.0001"": 0.00024251419106378607, ""0.01"": 0.00024254051934178195, ""1.0"": 0.00027235073271931115, ""100.0"": 0.0003505131037143976}"
256,11,8192,216,2,36,36,1e-06,1.1386999274094572e-07,"{""0.0"": 0.000320664162776377, ""1e-08"": 0.00032066416339072263, ""1e-06"": 0.0003206641608044076, ""0.0001"": 0.00032066416309451545, ""0.01"": 0.00032067198675138066, ""1.0"": 0.0003347068366572188, ""100.0"": 0.0003767463815632016}"
256,11,8192,219,1,35,35,1e-08,1.0786982437808927e-09,"{""0.0"": 0.00031348407972838757, ""1e-08"": 0.00031348407882199743, ""1e-06"": 0.00031348407951645375, ""0.0001"": 0.0003134840825187957, ""0.01"": 0.00031349210298523976, ""1.0"": 0.00032721949162392393, ""100.0"": 0.0003680695839507493}"
256,11,8192,220,1,22,22,1e-08,1.0112186111232056e-09,"{""0.0"": 0.0002859618628928137, ""1e-08"": 0.00028596186247912414, ""1e-06"": 0.00028596186263512034, ""0.0001"": 0.0002859618634994725, ""0.01"": 0.00028596631073978245, ""1.0"": 0.0002962379859217764, ""100.0"": 0.0003295091428275387}"
256,11,8192,223,3,30,30,1e-08,9.461274443177847e-10,"{""0.0"": 0.00031384027580267987, ""1e-08"": 0.00031384027536573604, ""1e-06"": 0.0003138402762230329, ""0.0001"": 0.00031384027732498526, ""0.01"": 0.00031384832626766673, ""1.0"": 0.000328223757749084, ""100.0"": 0.00036238695576443485}"
256,11,8192,225,1,31,31,1e-06,1.0418339023117665e-07,"{""0.0"": 0.0003021563934168632, ""1e-08"": 0.0003021563941845453, ""1e-06"": 0.0003021563924586491, ""0.0001"": 0.00030215639717076745, ""0.01"": 0.0003021663601946697, ""1.0"": 0.00031963126511544876, ""100.0"": 0.0003790805158619618}"
256,11,8192,226,2,64,64,0.0,0.0,"{""0.0"": 0.00027531919111246136, ""1e-08"": 0.0002753191913235943, ""1e-06"": 0.0002753191913989698, ""0.0001"": 0.0002753191939795928, ""0.01"": 0.0002753462138217995, ""1.0"": 0.00030988859997448917, ""100.0"": 0.0003985657497887609}"
256,11,8192,227,2,33,33,0.0001,1.1215020726909093e-05,"{""0.0"": 0.0003574366401981748, ""1e-08"": 0.0003574366395387958, ""1e-06"": 0.00035743664006623616, ""0.0001"": 0.0003574366388720727, ""0.01"": 0.0003574442836053881, ""1.0"": 0.0003712983329452019, ""100.0"": 0.0004071500733387731}"
256,11,8192,228,1,26,26,1e-06,1.231506497417185e-07,"{""0.0"": 0.00034269718456204874, ""1e-08"": 0.00034269718510528715, ""1e-06"": 0.0003426971838310253, ""0.0001"": 0.00034269718475329674, ""0.01"": 0.0003427055746942395, ""1.0"": 0.0003591740659974492, ""100.0"": 0.00042221485622657095}"
256,11,8192,229,1,20,20,0.0,0.0,"{""0.0"": 0.00035810516657440623, ""1e-08"": 0.0003581051678930253, ""1e-06"": 0.00035810516726617704, ""0.0001"": 0.00035810516835236243, ""0.01"": 0.00035811118197457147, ""1.0"": 0.0003713493648736502, ""100.0"": 0.00040984593073848925}"
256,11,8192,230,1,31,31,1e-06,1.0108266743308193e-07,"{""0.0"": 0.00028387307314707897, ""1e-08"": 0.00028387307175000803, ""1e-06"": 0.000283873071497024, ""0.0001"": 0.000283873075575733, ""0.01"": 0.00028387843837772084, ""1.0"": 0.0002950320996294489, ""100.0"": 0.00032793758374701745}"
256,11,8192,231,2,13,13,1e-06,1.0613037348436352e-07,"{""0.0"": 0.00037842465663254893, ""1e-08"": 0.0003784246573366664, ""1e-06"": 0.0003784246563516509, ""0.0001"": 0.00037842466207015915, ""0.01"": 0.00037842669101889885, ""1.0"": 0.00038211507852590196, ""100.0"": 0.0003945683409543634}"
256,11,8192,232,1,33,33,1e-06,1.1291283458789913e-07,"{""0.0"": 0.0003446098638268593, ""1e-08"": 0.0003446098635507102, ""1e-06"": 0.00034460986318704003, ""0.0001"": 0.0003446098669937003, ""0.01"": 0.000344617927669725, ""1.0"": 0.000359920883756711, ""100.0"": 0.0004035276756743024}"
256,11,8192,234,1,30,30,0.0,0.0,"{""0.0"": 0.0003500954046558347, ""1e-08"": 0.00035009540522025495, ""1e-06"": 0.00035009540750524784, ""0.0001"": 0.0003500954082521008, ""0.01"": 0.000350103363088702, ""1.0"": 0.0003659932044346252, ""100.0"": 0.0004094108711952454}"
256,11,8192,236,1,27,27,1e-06,1.0903868153906197e-07,"{""0.0"": 0.0003319791878915253, ""1e-08"": 0.00033197918818928115, ""1e-06"": 0.0003319791856874651, ""0.0001"": 0.00033197918814061565, ""0.01"": 0.00033198692032445075, ""1.0"": 0.0003461982045792695, ""100.0"": 0.0003841854922018414}"
256,11,8192,238,1,33,33,1e-06,1.0885979496539201e-07,"{""0.0"": 0.000310717166401628, ""1e-08"": 0.000310717167088658, ""1e-06"": 0.0003107171639523863, ""0.0001"": 0.00031071716399250335, ""0.01"": 0.0003107266696294004, ""1.0"": 0.0003279714582685277, ""100.0"": 0.0003777789378837401}"
256,11,8192,240,1,23,23,1e-08,1.1278866588283176e-09,"{""0.0"": 0.0003456921964926621, ""1e-08"": 0.0003456921957680171, ""1e-06"": 0.0003456921980340979, ""0.0001"": 0.00034569219679568607, ""0.01"": 0.00034569728867858343, ""1.0"": 0.0003568439513103234, ""100.0"": 0.0003889267525628946}"
256,11,8192,242,1,34,34,0.0,0.0,"{""0.0"": 0.0003038647591235294, ""1e-08"": 0.0003038647605421987, ""1e-06"": 0.00030386475986282293, ""0.0001"": 0.00030386475937984773, ""0.01"": 0.0003038758356751058, ""1.0"": 0.0003247620199635775, ""100.0"": 0.00038282194508725426}"
256,11,8192,244,1,29,29,1e-06,1.1372746787413457e-07,"{""0.0"": 0.0003236128447552795, ""1e-08"": 0.00032361284553553463, ""1e-06"": 0.000323612840957348, ""0.0001"": 0.0003236128428286851, ""0.01"": 0.00032362109061638187, ""1.0"": 0.00033930468589475, ""100.0"": 0.000385999302063584}"
256,11,8192,246,1,28,28,1e-08,1.0198205029565295e-09,"{""0.0"": 0.000288126206745211, ""1e-08"": 0.0002881262061201884, ""1e-06"": 0.00028812620804000405, ""0.0001"": 0.00028812620803788134, ""0.01"": 0.00028813160512442264, ""1.0"": 0.0002971634977347533, ""100.0"": 0.0003196261033130883}"
256,11,8192,247,2,30,30,0.0,0.0,"{""0.0"": 0.0002936128823143217, ""1e-08"": 0.0002936128827408451, ""1e-06"": 0.00029361288262157046, ""0.0001"": 0.00029361288419035023, ""0.01"": 0.0002936217500110986, ""1.0"": 0.00030817054778901475, ""100.0"": 0.000343581213321218}"
256,11,8192,248,2,22,22,0.0001,1.0968166470537073e-05,"{""0.0"": 0.0003109743938626627, ""1e-08"": 0.0003109743926408749, ""1e-06"": 0.00031097439331905755, ""0.0001"": 0.0003109743926204774, ""0.01"": 0.0003109793790155092, ""1.0"": 0.0003214790732671737, ""100.0"": 0.0003631185797037118}"
256,11,8192,249,3,23,23,1e-06,1.0111233358223456e-07,"{""0.0"": 0.00032113953842082677, ""1e-08"": 0.000321139538995348, ""1e-06"": 0.00032113953658468984, ""0.0001"": 0.0003211395372216368, ""0.01"": 0.000321144615481803, ""1.0"": 0.00033133040788113036, ""100.0"": 0.00036076186668698604}"
256,11,8192,250,1,27,27,1e-06,1.1313636168046228e-07,"{""0.0"": 0.0003235252568824235, ""1e-08"": 0.0003235252576501564, ""1e-06"": 0.00032352525520908245, ""0.0001"": 0.00032352526071600517, ""0.01"": 0.00032353338686338256, ""1.0"": 0.00033846890244101436, ""100.0"": 0.0003766293656884786}"
256,11,8192,251,1,28,28,1e-06,1.0277065324195181e-07,"{""0.0"": 0.0002510191860967134, ""1e-08"": 0.00025101918499581495, ""1e-06"": 0.00025101918304310623, ""0.0001"": 0.00025101918674315187, ""0.01"": 0.0002510338266533474, ""1.0"": 0.0002730647642187362, ""100.0"": 0.0003438200270229699}"
256,11,8192,252,1,43,43,0.0,0.0,"{""0.0"": 0.0002903245339480926, ""1e-08"": 0.00029032453496149964, ""1e-06"": 0.0002903245369073869, ""0.0001"": 0.00029032453689766923, ""0.01"": 0.0002903351846160648, ""1.0"": 0.00030880041580579585, ""100.0"": 0.000362119892386326}"
256,11,8192,253,2,34,34,0.0,0.0,"{""0.0"": 0.00034937352519254596, ""1e-08"": 0.00034937352555351124, ""1e-06"": 0.00034937352689858974, ""0.0001"": 0.0003493735313418886, ""0.01"": 0.00034938180568263943, ""1.0"": 0.00036301705084069476, ""100.0"": 0.0003964487387215677}"
256,11,16384,3,2,66,66,1e-06,1.1120487188354656e-07,"{""0.0"": 0.0002634623448943775, ""1e-08"": 0.00026346234509312644, ""1e-06"": 0.0002634623448871154, ""0.0001"": 0.0002634623470136565, ""0.01"": 0.000263482503845944, ""1.0"": 0.0002907192509047498, ""100.0"": 0.0003721531471588275}"
256,11,16384,6,1,81,81,1e-06,1.1089954645006202e-07,"{""0.0"": 0.00026967408921615694, ""1e-08"": 0.0002696740890154966, ""1e-06"": 0.0002696740888876854, ""0.0001"": 0.00026967409312805336, ""0.01"": 0.00026969816702198887, ""1.0"": 0.0002994117574955886, ""100.0"": 0.0003727210407578082}"
256,11,16384,7,2,69,69,1e-06,1.0623054569196992e-07,"{""0.0"": 0.00026521119095667816, ""1e-08"": 0.00026521119091124206, ""1e-06"": 0.00026521118930041573, ""0.0001"": 0.0002652111958252079, ""0.01"": 0.00026523498842658894, ""1.0"": 0.0002940603653869273, ""100.0"": 0.0003642642814011858}"
256,11,16384,9,2,54,54,1e-06,1.1108931543265948e-07,"{""0.0"": 0.0002714296389881791, ""1e-08"": 0.00027142963881444894, ""1e-06"": 0.00027142963847363833, ""0.0001"": 0.0002714296422632092, ""0.01"": 0.0002714494196527686, ""1.0"": 0.0002976755375786475, ""100.0"": 0.00036678874704533174}"
256,11,16384,10,3,64,64,1e-06,1.077225101476989e-07,"{""0.0"": 0.0002730175652719211, ""1e-08"": 0.0002730175653713033, ""1e-06"": 0.00027301756504622006, ""0.0001"": 0.0002730175663795264, ""0.01"": 0.0002730348599518744, ""1.0"": 0.0003007295196594171, ""100.0"": 0.0003786601159629945}"
256,11,16384,11,1,46,46,1e-08,1.0511388565692672e-09,"{""0.0"": 0.0002656410294224796, ""1e-08"": 0.0002656410286682146, ""1e-06"": 0.00026564103105490854, ""0.0001"": 0.0002656410352728043, ""0.01"": 0.00026568188498084385, ""1.0"": 0.00028817699563832776, ""100.0"": 0.00035058533727060315}"
256,11,16384,12,3,51,51,0.0,0.0,"{""0.0"": 0.0002879518220109083, ""1e-08"": 0.000287951822101554, ""1e-06"": 0.000287951823086394, ""0.0001"": 0.0002879519012030927, ""0.01"": 0.0002881485415466156, ""1.0"": 0.00031002400139672204, ""100.0"": 0.00037139207629343604}"
256,11,16384,13,2,47,47,1e-06,1.1086553281343427e-07,"{""0.0"": 0.0003115700693738551, ""1e-08"": 0.00031157006940211627, ""1e-06"": 0.0003115700669261969, ""0.0001"": 0.0003115700693496293, ""0.01"": 0.0003115814995460491, ""1.0"": 0.00033090465439884916, ""100.0"": 0.0003910397379153942}"
256,11,16384,14,2,53,53,0.0,0.0,"{""0.0"": 0.00030756310016723254, ""1e-08"": 0.00030756310050164147, ""1e-06"": 0.000307563100813157, ""0.0001"": 0.00030756310138160353, ""0.01"": 0.00030757798048774407, ""1.0"": 0.0003285948494992149, ""100.0"": 0.0003815357001988431}"
256,11,16384,18,2,61,61,0.0,0.0,"{""0.0"": 0.00030768567369768486, ""1e-08"": 0.0003076856745847885, ""1e-06"": 0.00030768567477617974, ""0.0001"": 0.00030768567749148005, ""0.01"": 0.00030770161712684004, ""1.0"": 0.00033265131993630374, ""100.0"": 0.00040040241448277184}"
256,11,16384,19,1,75,75,1e-06,9.450382172447857e-08,"{""0.0"": 0.00019111498125339745, ""1e-08"": 0.00019111498206173517, ""1e-06"": 0.00019111497923497478, ""0.0001"": 0.00019111498532662082, ""0.01"": 0.0001911591155322238, ""1.0"": 0.00022472972482330528, ""100.0"": 0.00032885575300684256}"
256,11,16384,23,1,61,61,0.0,0.0,"{""0.0"": 0.00028107939766716677, ""1e-08"": 0.00028107939850693405, ""1e-06"": 0.0002810794003071399, ""0.0001"": 0.0002810794054049699, ""0.01"": 0.0002810994229917706, ""1.0"": 0.0003091775177212596, ""100.0"": 0.0003839576179763662}"
256,11,16384,30,1,74,74,1e-06,1.128730663400278e-07,"{""0.0"": 0.0002496010980502421, ""1e-08"": 0.0002496010986849741, ""1e-06"": 0.00024960109750214206, ""0.0001"": 0.0002496011014514335, ""0.01"": 0.0002496335813089065, ""1.0"": 0.0002847191545942392, ""100.0"": 0.0003929580697803067}"
256,11,16384,31,2,37,37,0.0,0.0,"{""0.0"": 0.0003128572559071292, ""1e-08"": 0.0003128572566077953, ""1e-06"": 0.0003128572563161504, ""0.0001"": 0.0003128572594478018, ""0.01"": 0.0003128668338796837, ""1.0"": 0.0003305620914816913, ""100.0"": 0.0003810109222746075}"
256,11,16384,32,3,57,57,1e-06,1.0946226696009106e-07,"{""0.0"": 0.0002849612670407075, ""1e-08"": 0.00028496126724179507, ""1e-06"": 0.000284961266464035, ""0.0001"": 0.00028496126703910624, ""0.01"": 0.00028497755290531675, ""1.0"": 0.000309301956109437, ""100.0"": 0.00037879519754576286}"
256,11,16384,33,1,57,57,1e-08,1.1935110303984916e-09,"{""0.0"": 0.0002994978208596083, ""1e-08"": 0.0002994978205118821, ""1e-06"": 0.00029949782142581514, ""0.0001"": 0.00029949782389530693, ""0.01"": 0.00029951587711966117, ""1.0"": 0.0003236952606820324, ""100.0"": 0.0003904341156206485}"
256,11,16384,35,4,70,70,0.0,0.0,"{""0.0"": 0.00031745726806636543, ""1e-08"": 0.00031745726873677144, ""1e-06"": 0.0003174572726018084, ""0.0001"": 0.0003174572751176732, ""0.01"": 0.00031748492065771194, ""1.0"": 0.0003497706638156764, ""100.0"": 0.0004532068853103162}"
256,11,16384,37,1,63,62,1e-06,1.1268902778472027e-07,"{""0.0"": 0.00026169910857409633, ""1e-08"": 0.0002616991079946256, ""1e-06"": 0.0002616991064070992, ""0.0001"": 0.0002616991110049209, ""0.01"": 0.00026172450427670483, ""1.0"": 0.0002955999354415999, ""100.0"": 0.0003914901712067059}"
256,11,16384,41,1,28,28,0.0001,1.1314042370362219e-05,"{""0.0"": 0.00035459155481178383, ""1e-08"": 0.00035459155501452394, ""1e-06"": 0.00035459155640376905, ""0.0001"": 0.0003545915526203501, ""0.01"": 0.0003545973658383276, ""1.0"": 0.0003649481252911501, ""100.0"": 0.0003907862126465454}"
256,11,16384,42,1,76,76,1e-08,1.1170990342467802e-09,"{""0.0"": 0.00027186989686758367, ""1e-08"": 0.00027186989515632514, ""1e-06"": 0.0002718698964379527, ""0.0001"": 0.0002718698991280953, ""0.01"": 0.0002718962021501968, ""1.0"": 0.0003038191031971228, ""100.0"": 0.00038522765237746106}"
256,11,16384,43,1,50,50,1e-08,9.459553361085855e-10,"{""0.0"": 0.00023311289995576117, ""1e-08"": 0.00023311289964803172, ""1e-06"": 0.00023311289973915002, ""0.0001"": 0.0002331129001763739, ""0.01"": 0.00023312625629584092, ""1.0"": 0.0002534439581487305, ""100.0"": 0.00031223706353423754}"
256,11,16384,44,2,72,72,1e-08,1.0136346709727949e-09,"{""0.0"": 0.0002414557494264991, ""1e-08"": 0.00024145574940765438, ""1e-06"": 0.00024145575201195074, ""0.0001"": 0.0002414557510964759, ""0.01"": 0.00024147869036453463, ""1.0"": 0.00027091804616110585, ""100.0"": 0.00034372117425401845}"
256,11,16384,45,1,82,82,0.0001,1.0267987287391677e-05,"{""0.0"": 0.000236436769180569, ""1e-08"": 0.00023643676941333507, ""1e-06"": 0.00023643676877045062, ""0.0001"": 0.00023643676786950902, ""0.01"": 0.00023646396645551231, ""1.0"": 0.0002675240995542397, ""100.0"": 0.0003541651748854117}"
256,11,16384,47,1,73,73,1e-08,1.058304922372073e-09,"{""0.0"": 0.000263266874447558, ""1e-08"": 0.0002632668739036374, ""1e-06"": 0.0002632668763566907, ""0.0001"": 0.000263266875214316, ""0.01"": 0.00026329209634534727, ""1.0"": 0.00029331419584280717, ""100.0"": 0.0003683410170354893}"
256,11,16384,48,1,65,65,1e-08,1.089107188409648e-09,"{""0.0"": 0.0002785589590090964, ""1e-08"": 0.0002785589578580226, ""1e-06"": 0.0002785589633373236, ""0.0001"": 0.0002785589649914241, ""0.01"": 0.00027858246169440903, ""1.0"": 0.0003091112420770158, ""100.0"": 0.00038600536148993534}"
256,11,16384,50,1,40,40,0.0,0.0,"{""0.0"": 0.0002951812468246661, ""1e-08"": 0.00029518124792288393, ""1e-06"": 0.00029518124769246375, ""0.0001"": 0.00029518124978304396, ""0.01"": 0.00029519767233855763, ""1.0"": 0.0003163965396376917, ""100.0"": 0.0003831281067883289}"
256,11,16384,53,1,73,73,1e-06,1.086740469898849e-07,"{""0.0"": 0.0002517876442149972, ""1e-08"": 0.0002517876433573635, ""1e-06"": 0.00025178764283284686, ""0.0001"": 0.00025178764771472897, ""0.01"": 0.00025181501526041003, ""1.0"": 0.00028381132154247724, ""100.0"": 0.0003699639231579801}"
256,11,16384,54,2,47,47,1e-06,1.14195860216118e-07,"{""0.0"": 0.00034128442833753793, ""1e-08"": 0.0003412844289567501, ""1e-06"": 0.00034128442703782537, ""0.0001"": 0.0003412844303034447, ""0.01"": 0.0003412962536074848, ""1.0"": 0.000360369741935048, ""100.0"": 0.0004172230154267642}"
256,11,16384,55,1,107,107,0.0,0.0,"{""0.0"": 0.00023539363353467828, ""1e-08"": 0.00023539363469593383, ""1e-06"": 0.00023539363444844322, ""0.0001"": 0.00023539364004792265, ""0.01"": 0.00023544308686685814, ""1.0"": 0.0002797139539247684, ""100.0"": 0.00038406981715817973}"
256,11,16384,57,1,42,42,1e-06,1.085213041678623e-07,"{""0.0"": 0.00028327366211083313, ""1e-08"": 0.0002832736620909922, ""1e-06"": 0.0002832736608784531, ""0.0001"": 0.00028327366263427266, ""0.01"": 0.0002832822236842252, ""1.0"": 0.00029919748448028837, ""100.0"": 0.0003505500532908166}"
256,11,16384,58,1,64,64,1e-06,1.1306793992928115e-07,"{""0.0"": 0.00029013868155633763, ""1e-08"": 0.00029013868190504914, ""1e-06"": 0.0002901386780820163, ""0.0001"": 0.00029013867987681897, ""0.01"": 0.0002901586036879924, ""1.0"": 0.0003176604362428944, ""100.0"": 0.0003865760739523575}"
256,11,16384,61,2,82,82,1e-06,1.1110382002097524e-07,"{""0.0"": 0.0002616967537647496, ""1e-08"": 0.0002616967546747699, ""1e-06"": 0.0002616967519097118, ""0.0001"": 0.0002616967555875444, ""0.01"": 0.0002617267291653886, ""1.0"": 0.00029625706848277866, ""100.0"": 0.0003792634108229435}"
256,11,16384,62,1,34,34,1e-06,1.1106780537192073e-07,"{""0.0"": 0.0003124396773522074, ""1e-08"": 0.00031243967755302673, ""1e-06"": 0.0003124396769223635, ""0.0001"": 0.00031243967841450423, ""0.01"": 0.00031244766304730503, ""1.0"": 0.0003270287733901793, ""100.0"": 0.00036893106282302106}"
